work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,SE,FT,Software Engineer,285000,USD,285000,US,0,US,M
2025,SE,FT,Software Engineer,275000,USD,275000,US,100,US,M
2025,SE,FT,Software Engineer,358800,USD,358800,US,0,US,M
2025,SE,FT,Software Engineer,195903,USD,195903,US,0,US,M
2025,SE,FT,Software Engineer,224000,USD,224000,US,0,US,M
2025,SE,FT,Software Engineer,202000,USD,202000,US,0,US,M
2025,SE,FT,Software Engineer,204598,USD,204598,US,0,US,M
2025,SE,FT,Software Engineer,210000,USD,210000,US,0,US,M
2025,SE,FT,Software Engineer,85300,USD,85300,US,100,US,M
2025,SE,FT,Software Engineer,170400,USD,170400,US,0,US,M
2025,SE,FT,Software Engineer,212000,USD,212000,US,0,US,M
2025,SE,FT,Software Engineer,200200,USD,200200,US,0,US,M
2025,SE,FT,Software Engineer,355000,USD,355000,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,44400,EUR,46736,CZ,100,CZ,M
2025,SE,FT,Software Engineer,322000,USD,322000,US,0,US,M
2025,SE,FT,Software Engineer,217200,USD,217200,US,0,US,M
2025,SE,FT,Software Engineer,216700,USD,216700,US,0,US,M
2025,SE,FT,Software Engineer,164400,USD,164400,US,0,US,M
2025,SE,FT,Software Engineer,126100,USD,126100,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,181440,USD,181440,US,100,US,M
2025,SE,FT,Software Engineer,121745,USD,121745,US,100,US,M
2025,SE,FT,Software Engineer,119200,USD,119200,US,0,US,M
2025,SE,FT,Software Engineer,179840,USD,179840,US,0,US,M
2025,SE,FT,Software Engineer,225400,USD,225400,US,0,US,M
2025,SE,FT,Software Engineer,334600,USD,334600,US,0,US,M
2025,SE,FT,Software Engineer,286000,USD,286000,US,0,US,M
2025,SE,FT,Software Engineer,362000,USD,362000,US,0,US,M
2025,SE,FT,Software Engineer,118150,USD,118150,US,0,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,0,US,M
2025,SE,FT,Software Engineer,191000,USD,191000,US,0,US,M
2025,SE,FT,Software Engineer,119800,USD,119800,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,202000,USD,202000,US,0,US,M
2025,SE,FT,Software Engineer,248000,USD,248000,US,0,US,M
2025,SE,FT,Software Engineer,290000,USD,290000,US,0,US,M
2025,SE,FT,Software Engineer,558000,USD,558000,US,0,US,M
2025,SE,FT,Software Engineer,186065,USD,186065,US,100,US,M
2025,SE,FT,Software Engineer,209800,USD,209800,US,100,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,142800,USD,142800,US,0,US,M
2025,SE,FT,Software Engineer,314400,USD,314400,US,0,US,M
2025,SE,FT,Software Engineer,157600,USD,157600,US,0,US,M
2025,SE,FT,Software Engineer,235000,USD,235000,US,0,US,M
2025,SE,FT,Software Engineer,179550,USD,179550,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,145000,USD,145000,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,350763,USD,350763,US,100,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Software Engineer,110300,USD,110300,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,109200,USD,109200,US,0,US,M
2025,SE,FT,Software Engineer,146000,USD,146000,US,0,US,M
2025,SE,FT,Software Engineer,189100,USD,189100,US,100,US,M
2025,SE,FT,Software Engineer,148000,USD,148000,US,0,US,M
2025,SE,FT,Software Engineer,259900,USD,259900,US,100,US,M
2025,SE,FT,Software Engineer,550000,USD,550000,US,0,US,M
2025,SE,FT,Software Engineer,165000,USD,165000,US,100,US,M
2025,SE,FT,Software Engineer,304200,USD,304200,US,0,US,M
2025,SE,FT,Software Engineer,176800,USD,176800,US,0,US,M
2025,SE,FT,Software Engineer,199700,USD,199700,CA,0,CA,M
2025,SE,FT,Software Engineer,207800,USD,207800,US,0,US,M
2025,SE,FT,Software Engineer,136000,USD,136000,US,0,US,M
2025,SE,FT,Software Engineer,165500,USD,165500,US,0,US,M
2025,SE,FT,Software Engineer,294000,USD,294000,US,0,US,M
2025,SE,FT,Software Engineer,117000,USD,117000,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,158200,USD,158200,US,0,US,M
2025,SE,FT,Software Engineer,182600,USD,182600,US,100,US,M
2025,SE,FT,Software Engineer,188600,USD,188600,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,286000,USD,286000,US,0,US,M
2025,SE,FT,Software Engineer,291000,USD,291000,US,0,US,M
2025,SE,FT,Software Engineer,142000,USD,142000,US,100,US,M
2025,SE,FT,Software Engineer,220500,USD,220500,US,100,US,M
2025,SE,FT,Software Engineer,148540,USD,148540,US,100,US,M
2025,SE,FT,Software Engineer,154800,USD,154800,US,100,US,M
2025,SE,FT,Software Engineer,200200,USD,200200,US,0,US,M
2025,SE,FT,Software Engineer,276100,USD,276100,US,0,US,M
2025,SE,FT,Software Engineer,188600,USD,188600,US,0,US,M
2025,SE,FT,Software Engineer,325000,USD,325000,US,0,US,M
2025,SE,FT,Software Engineer,95029,GBP,120289,GB,100,GB,M
2025,SE,FT,Software Engineer,144200,USD,144200,US,0,US,M
2025,SE,FT,Software Engineer,197000,USD,197000,US,0,US,M
2025,SE,FT,Software Engineer,75000,GBP,94936,GB,0,GB,M
2025,SE,FT,Software Engineer,202000,USD,202000,US,0,US,M
2025,SE,FT,Software Engineer,160000,CAD,114285,CA,0,CA,M
2025,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,287500,USD,287500,US,0,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,310000,USD,310000,US,100,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,120000,USD,120000,US,0,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,0,US,M
2025,SE,FT,Software Engineer,224000,USD,224000,US,0,US,M
2025,SE,FT,Software Engineer,259200,USD,259200,CA,0,CA,M
2025,SE,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,210000,USD,210000,US,100,US,M
2025,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2025,SE,FT,Software Engineer,201500,USD,201500,US,0,US,M
2025,SE,FT,Software Engineer,204000,USD,204000,US,0,US,M
2025,SE,FT,Software Engineer,199750,USD,199750,US,100,US,M
2025,SE,FT,Software Engineer,170400,USD,170400,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Engineer,183580,USD,183580,US,100,US,M
2025,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,100,US,M
2025,SE,FT,Software Engineer,291000,USD,291000,US,0,US,M
2025,SE,FT,Software Engineer,212000,USD,212000,US,100,US,M
2025,SE,FT,Software Engineer,137600,USD,137600,US,0,US,M
2025,SE,FT,Software Engineer,198770,USD,198770,US,0,US,M
2025,SE,FT,Software Engineer,303000,USD,303000,US,0,US,M
2025,SE,FT,Software Engineer,306000,USD,306000,US,0,US,M
2025,SE,FT,Software Engineer,264200,USD,264200,US,0,US,M
2025,SE,FT,Software Engineer,207000,USD,207000,US,100,US,M
2025,SE,FT,Software Engineer,146000,USD,146000,US,0,US,M
2025,SE,FT,Software Engineer,218402,USD,218402,US,0,US,M
2025,SE,FT,Software Engineer,228000,USD,228000,US,0,US,M
2025,SE,FT,Software Engineer,144430,USD,144430,US,0,US,M
2025,SE,FT,Software Engineer,181000,USD,181000,US,0,US,M
2025,SE,FT,Software Engineer,250200,USD,250200,US,0,US,M
2025,SE,FT,Software Engineer,270700,USD,270700,US,0,US,M
2025,SE,FT,Software Engineer,174000,USD,174000,US,0,US,M
2025,SE,FT,Software Engineer,137100,USD,137100,US,0,US,M
2025,SE,FT,Software Engineer,337250,USD,337250,US,0,US,M
2025,SE,FT,Software Engineer,306000,USD,306000,US,0,US,M
2025,SE,FT,Software Engineer,155000,USD,155000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,Software Engineer,126000,USD,126000,US,0,US,M
2025,SE,FT,Software Engineer,163600,USD,163600,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,135000,USD,135000,US,100,US,M
2025,SE,FT,Software Engineer,380000,USD,380000,US,0,US,M
2025,SE,FT,Software Engineer,49997,USD,49997,US,0,US,M
2025,SE,FT,Software Engineer,147300,USD,147300,US,0,US,M
2025,SE,FT,Software Engineer,200200,USD,200200,US,100,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,295000,USD,295000,US,0,US,M
2025,SE,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,SE,FT,Software Engineer,225000,USD,225000,US,0,US,M
2025,SE,FT,Software Engineer,255000,USD,255000,US,100,US,M
2025,SE,FT,Software Engineer,177000,USD,177000,US,100,US,M
2025,SE,FT,Software Engineer,127890,USD,127890,US,100,US,M
2025,SE,FT,Software Engineer,269640,USD,269640,US,100,US,M
2025,SE,FT,Software Engineer,137000,CAD,97857,CA,0,CA,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,100,US,M
2025,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,257200,USD,257200,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,100,US,M
2025,SE,FT,Software Engineer,200436,USD,200436,US,0,US,M
2025,SE,FT,Software Engineer,214000,USD,214000,US,0,US,M
2025,SE,FT,Software Engineer,172590,USD,172590,US,0,US,M
2025,SE,FT,Software Engineer,244000,USD,244000,US,0,US,M
2025,SE,FT,Software Engineer,226400,USD,226400,US,100,US,M
2025,SE,FT,Software Engineer,175000,USD,175000,US,0,US,M
2025,SE,FT,Software Engineer,159000,USD,159000,US,0,US,M
2025,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2025,SE,FT,Software Engineer,312200,USD,312200,US,0,US,M
2025,SE,FT,Software Engineer,289460,USD,289460,US,0,US,M
2025,SE,FT,Software Engineer,300000,USD,300000,US,0,US,M
2025,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,100,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,100,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,405000,USD,405000,US,0,US,M
2025,SE,FT,Software Engineer,199700,USD,199700,CA,0,CA,M
2025,SE,FT,Software Engineer,213100,USD,213100,US,0,US,M
2025,SE,FT,Software Engineer,220000,USD,220000,CA,0,CA,M
2025,SE,FT,Software Engineer,205000,USD,205000,US,100,US,M
2025,SE,FT,Software Engineer,395400,USD,395400,US,0,US,M
2025,SE,FT,Software Engineer,223000,USD,223000,US,0,US,M
2025,SE,FT,Software Engineer,131414,USD,131414,US,100,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,124900,USD,124900,US,0,US,M
2025,SE,FT,Software Engineer,220700,USD,220700,US,0,US,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,310500,USD,310500,US,100,US,M
2025,SE,FT,Software Engineer,237000,USD,237000,US,0,US,M
2025,SE,FT,Software Engineer,255000,USD,255000,US,0,US,M
2025,SE,FT,Software Engineer,191000,USD,191000,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,90000,USD,90000,US,0,US,M
2025,SE,FT,Software Engineer,206000,USD,206000,US,0,US,M
2025,SE,FT,Software Engineer,192000,USD,192000,US,0,US,M
2025,SE,FT,Software Engineer,248000,USD,248000,US,0,US,M
2025,SE,FT,Software Engineer,157300,USD,157300,US,0,US,M
2025,SE,FT,Software Engineer,202000,USD,202000,US,0,US,M
2025,SE,FT,Software Engineer,226550,USD,226550,US,0,US,M
2025,SE,FT,Software Engineer,120000,USD,120000,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,250000,USD,250000,US,0,US,M
2025,SE,FT,Software Engineer,306000,USD,306000,US,0,US,M
2025,SE,FT,Software Engineer,84000,USD,84000,US,0,US,M
2025,SE,FT,Software Engineer,199000,USD,199000,US,100,US,M
2025,SE,FT,Software Engineer,127890,USD,127890,US,100,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,100,US,M
2025,SE,FT,Software Engineer,250800,USD,250800,US,0,US,M
2025,SE,FT,Software Engineer,96800,USD,96800,US,0,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,112200,USD,112200,US,0,US,M
2025,SE,FT,Software Engineer,317880,USD,317880,US,0,US,M
2025,SE,FT,Software Engineer,132000,USD,132000,US,0,US,M
2025,SE,FT,Software Engineer,405000,USD,405000,US,0,US,M
2025,SE,FT,Software Engineer,293000,USD,293000,US,0,US,M
2025,SE,FT,Software Engineer,224000,USD,224000,US,100,US,M
2025,SE,FT,Software Engineer,143625,USD,143625,US,0,US,M
2025,SE,FT,Software Engineer,235733,USD,235733,US,0,US,M
2025,SE,FT,Software Engineer,252000,USD,252000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,CA,100,CA,M
2025,SE,FT,Software Engineer,252900,USD,252900,US,100,US,M
2025,SE,FT,Software Engineer,241000,USD,241000,US,0,US,M
2025,SE,FT,Software Engineer,220700,USD,220700,US,0,US,M
2025,SE,FT,Software Engineer,255000,USD,255000,US,0,US,M
2025,SE,FT,Software Engineer,170000,USD,170000,US,0,US,M
2025,SE,FT,Software Engineer,208000,USD,208000,US,0,US,M
2025,SE,FT,Software Engineer,247280,USD,247280,US,0,US,M
2025,SE,FT,Software Engineer,184000,USD,184000,US,0,US,M
2025,SE,FT,Software Engineer,214000,USD,214000,US,0,US,M
2025,SE,FT,Software Engineer,178500,USD,178500,US,0,US,M
2025,SE,FT,Software Engineer,166000,USD,166000,US,0,US,M
2025,SE,FT,Software Engineer,261500,USD,261500,US,100,US,L
2025,SE,FT,Software Engineer,240750,USD,240750,CA,0,CA,M
2025,SE,FT,Software Engineer,117000,USD,117000,US,0,US,M
2025,SE,FT,Software Engineer,55000,GBP,69620,GB,0,GB,M
2025,SE,FT,Software Engineer,229000,USD,229000,US,0,US,M
2025,SE,FT,Software Engineer,281000,USD,281000,US,100,US,M
2025,SE,FT,Software Engineer,122500,USD,122500,US,0,US,M
2025,SE,FT,Software Engineer,220500,USD,220500,US,0,US,M
2025,SE,FT,Software Engineer,143000,USD,143000,US,100,US,M
2025,SE,FT,Software Engineer,356500,USD,356500,US,0,US,M
2025,SE,FT,Software Engineer,120000,CAD,85714,CA,0,CA,M
2025,SE,FT,Software Engineer,110000,USD,110000,US,0,US,M
2025,SE,FT,Software Engineer,130000,USD,130000,US,0,US,M
2025,SE,FT,Software Engineer,200000,USD,200000,US,0,US,L
2025,SE,FT,Software Engineer,132200,USD,132200,US,0,US,M
2025,SE,FT,Software Engineer,140000,USD,140000,CA,0,CA,M
2025,SE,FT,Software Engineer,135000,USD,135000,US,0,US,M
2025,SE,FT,Software Engineer,159000,USD,159000,US,0,US,M
2025,SE,FT,Software Engineer,146000,USD,146000,US,0,US,M
2025,SE,FT,Software Engineer,169000,USD,169000,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,100,US,M
2025,SE,FT,Software Engineer,144400,USD,144400,US,0,US,M
2025,SE,FT,Software Engineer,270000,USD,270000,US,0,US,M
2025,SE,FT,Software Engineer,151300,USD,151300,US,0,US,L
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,245000,USD,245000,US,0,US,M
2025,SE,FT,Software Engineer,193200,USD,193200,US,0,US,M
2025,SE,FT,Software Engineer,160000,USD,160000,US,0,US,M
2025,SE,FT,Software Engineer,264000,USD,264000,US,0,US,M
2025,SE,FT,Software Engineer,200200,USD,200200,US,0,US,M
2025,SE,FT,Software Engineer,248594,USD,248594,US,0,US,M
2025,SE,FT,Software Engineer,130023,USD,130023,US,0,US,M
2025,SE,FT,Software Engineer,164000,USD,164000,US,0,US,M
2025,SE,FT,Software Engineer,168000,USD,168000,US,0,US,M
2025,SE,FT,Software Engineer,240000,USD,240000,US,0,US,M
2025,SE,FT,Software Engineer,190000,USD,190000,US,0,US,M
2025,SE,FT,Software Engineer,253000,CAD,180714,CA,0,CA,M
2025,SE,FT,Software Engineer,211000,USD,211000,US,0,US,M
2025,SE,FT,Software Engineer,118000,USD,118000,US,0,US,M
2025,SE,FT,Software Engineer,146000,USD,146000,US,0,US,M
2025,SE,FT,Software Engineer,275000,USD,275000,US,0,US,M
2025,SE,FT,Software Engineer,180000,USD,180000,US,100,US,M
2025,SE,FT,Software Engineer,150000,USD,150000,US,0,US,M
2025,SE,FT,Software Engineer,141000,USD,141000,US,0,US,M
2025,SE,FT,Software Engineer,234000,USD,234000,US,100,US,M
2025,SE,FT,Software Engineer,205000,USD,205000,US,0,US,M
2025,SE,FT,Software Engineer,220000,USD,220000,US,0,US,M
2025,SE,FT,Software Engineer,255000,USD,255000,US,100,US,M
2025,SE,FT,Software Engineer,197000,USD,197000,US,0,US,M
2025,SE,FT,Software Engineer,230000,USD,230000,US,0,US,M
